applicant_id,age,gender,education_level,marital_status,income,credit_score,loan_amount,loan_purpose,employment_status,years_at_current_job,payment_history,dti_ratio,property_value,previous_defaults,marital_status_change,risk_rating,debt,ltv_ratio
208,47,Male,Bachelor's,Married,85651,799,17157,Auto,Unemployed,2,Fair,0.541920866,200136,3,0,Medium,46416.06409,0.085726706
209,48,Male,PhD,Single,91982,602,33381,Home,Unemployed,7,Poor,0.523766671,0,3,1,Low,48177.10593,#DIV/0!
210,45,Male,Bachelor's,Divorced,85839,686,29177,Business,Self-employed,11,Excellent,0.260055213,114053,4,0,Low,22322.87943,0.255819663
211,20,Non-binary,Bachelor's,Single,109590,625,41449,Personal,Self-employed,16,Fair,0.519828253,114922,4,2,Low,56967.97825,0.360670716
212,43,Non-binary,Bachelor's,Widowed,68960,675,25542,Personal,Employed,10,Good,0.436279996,60758,2,2,Medium,30085.86852,0.420389085
213,47,Non-binary,High School,Single,58217,658,15328,Business,Unemployed,11,Poor,0.525407258,169695,0,0,Medium,30587.63434,0.090326763
214,47,Male,Master's,Widowed,105237,0,14212,Personal,Unemployed,2,Fair,0.302355198,265480,1,1,Low,31818.95397,0.053533223
215,52,Non-binary,Master's,Widowed,80656,710,46162,Personal,Self-employed,0,Excellent,0.578239275,0,0,2,Medium,46638.46696,#DIV/0!
216,49,Non-binary,Bachelor's,Married,105916,750,6324,Personal,Unemployed,17,Poor,0.269984459,89195,1,1,High,28595.67396,0.070900835
217,35,Non-binary,PhD,Widowed,111627,630,39992,Home,Employed,14,Poor,0.394882648,200110,0,0,Medium,44079.56535,0.199850082
218,33,Male,Master's,Married,50374,0,0,Business,Self-employed,18,Good,0.431651113,176978,1,2,Medium,21743.99317,0
219,50,Female,Bachelor's,Single,29879,0,34733,Business,Employed,13,Excellent,0.355564145,133149,1,0,Low,10623.90109,0.260858136
220,42,Male,Master's,Married,0,0,10737,Personal,Unemployed,1,Excellent,0.41629395,202129,1,0,Medium,0,0.053119542
221,62,Non-binary,Master's,Single,74850,650,17324,Personal,Self-employed,14,Excellent,0.191276675,151244,0,2,Low,14317.05912,0.114543387
222,56,Male,PhD,Widowed,62530,754,0,Home,Employed,0,Excellent,0.259699331,248213,3,0,Medium,16238.99917,0
223,40,Male,Bachelor's,Single,90179,693,32825,Personal,Self-employed,5,Good,0.584147345,129600,4,1,Low,52677.82342,0.253279321
224,53,Non-binary,High School,Widowed,117507,685,45544,Auto,Self-employed,11,Good,0.375782652,228273,0,1,Low,44157.09209,0.199515492
225,31,Male,High School,Married,34002,738,23618,Home,Unemployed,6,Fair,0.17305568,269695,2,1,Low,5884.239231,0.087572999
226,33,Non-binary,Master's,Married,74333,693,47328,Personal,Unemployed,5,Poor,0.522094083,111726,1,0,Low,38808.81947,0.423607755
227,58,Male,High School,Divorced,109067,790,35949,Home,Self-employed,14,Poor,0.398211352,206088,1,0,Medium,43431.71753,0.174435193
228,47,Female,Master's,Married,54022,775,9445,Business,Employed,12,Fair,0.244654442,177570,0,1,Low,13216.72227,0.053190291
229,24,Non-binary,PhD,Divorced,67278,742,13704,Auto,Self-employed,2,Excellent,0.499235055,171149,0,2,Medium,33587.53603,0.080070582
230,48,Male,Master's,Divorced,37540,673,34317,Home,Employed,7,Poor,0.505902726,32715,4,1,Medium,18991.58833,1.048968363
231,24,Female,PhD,Single,0,698,48874,Personal,Self-employed,11,Poor,0.246152951,45045,0,2,Medium,0,1.085003885
232,33,Non-binary,High School,Divorced,71171,642,0,Personal,Employed,17,Excellent,0.4438352,152710,1,1,High,31588.19502,0
233,55,Non-binary,High School,Divorced,98283,650,42997,Auto,Unemployed,17,Fair,0.486638679,178174,0,0,Low,47828.30929,0.241320282
234,65,Male,High School,Single,27826,736,43125,Auto,Employed,18,Good,0.253161468,118770,3,1,Medium,7044.471009,0.363096742
235,37,Male,High School,Single,96730,0,28500,Personal,Self-employed,19,Excellent,0.142385514,281303,4,0,Medium,13772.95077,0.101314241
236,38,Female,PhD,Divorced,84934,720,0,Auto,Employed,6,Good,0.477975951,116141,3,1,Low,40596.40942,0
237,54,Non-binary,Master's,Single,62296,744,23778,Business,Self-employed,1,Excellent,0.203052807,173854,1,0,High,12649.37766,0.136769933
238,37,Female,PhD,Married,111551,632,10074,Business,Employed,6,Excellent,0.58737792,66221,2,0,Medium,65522.59435,0.152126969
239,52,Male,Bachelor's,Widowed,47260,608,23857,Home,Employed,6,Poor,0.346898528,0,4,1,Low,16394.42443,#DIV/0!
240,33,Male,Bachelor's,Divorced,65538,646,0,Personal,Employed,12,Excellent,0.588080576,35469,3,0,Low,38541.62479,0
241,50,Female,High School,Single,100352,621,0,Personal,Employed,18,Good,0.44425245,171041,3,1,Medium,44581.62186,0
242,30,Female,Bachelor's,Widowed,113925,611,48919,Business,Unemployed,19,Poor,0.470940166,28459,3,1,Low,53651.85841,1.718928986
243,25,Male,Bachelor's,Divorced,81971,646,48870,Personal,Employed,18,Excellent,0.377456979,0,0,0,High,30940.52603,#DIV/0!
244,42,Female,Bachelor's,Widowed,47774,0,0,Auto,Unemployed,0,Excellent,0.509441806,275648,1,2,High,24338.07284,0
245,30,Non-binary,Master's,Widowed,114499,779,40584,Auto,Self-employed,6,Fair,0.284052614,76919,2,1,Low,32523.74025,0.527619964
246,19,Female,Bachelor's,Single,83471,793,8810,Personal,Self-employed,14,Excellent,0.511546796,145761,1,0,Low,42699.32261,0.060441408
247,46,Non-binary,Master's,Widowed,56080,702,0,Auto,Employed,13,Fair,0.227039443,57488,3,1,Low,12732.37196,0
248,44,Non-binary,High School,Widowed,21320,733,34540,Home,Unemployed,4,Fair,0.336044823,0,0,1,Low,7164.475626,#DIV/0!
249,54,Female,Bachelor's,Divorced,54560,760,30826,Auto,Employed,11,Poor,0.568217248,21537,2,2,Low,31001.93305,1.431304267
250,19,Female,Master's,Divorced,115381,727,40970,Auto,Self-employed,14,Good,0.451811592,291530,0,0,Low,52130.4733,0.140534422
251,40,Non-binary,High School,Single,75122,0,33345,Business,Employed,16,Good,0.321867162,0,0,0,Medium,24179.30494,#DIV/0!
252,43,Male,Master's,Divorced,81683,693,10316,Home,Employed,2,Good,0.351319135,28304,0,0,Low,28696.8009,0.364471453
253,67,Male,Bachelor's,Single,104661,771,8751,Personal,Employed,7,Good,0.508536076,100251,0,1,Medium,53223.89425,0.0872909
254,51,Non-binary,Master's,Widowed,72299,676,37088,Auto,Unemployed,3,Fair,0.546674527,163332,2,2,Medium,39524.02163,0.227071241
255,34,Non-binary,Master's,Married,78630,695,48757,Personal,Self-employed,12,Fair,0.430250038,0,1,1,Low,33830.56049,#DIV/0!
256,19,Male,Master's,Widowed,106009,681,22351,Business,Self-employed,2,Excellent,0.587210053,162947,4,0,Low,62249.55051,0.1371673
257,25,Non-binary,Master's,Single,37330,797,28892,Personal,Unemployed,11,Excellent,0.45114276,247877,2,1,Medium,16841.15923,0.116557809
258,59,Non-binary,Bachelor's,Single,0,688,25432,Business,Unemployed,15,Good,0.540746534,275015,4,0,Medium,0,0.092474956
259,32,Female,PhD,Single,99688,732,12429,Home,Unemployed,8,Poor,0.430234003,267072,3,2,Medium,42889.16729,0.046538012
260,44,Female,Master's,Single,0,791,30191,Home,Unemployed,13,Good,0.174938787,263286,4,1,Low,0,0.114669979
261,28,Male,High School,Single,0,690,29992,Home,Self-employed,3,Poor,0.112988652,0,1,2,Low,0,#DIV/0!
262,60,Male,PhD,Married,114018,636,28620,Business,Employed,1,Excellent,0.261044262,38980,1,1,Medium,29763.74466,0.734222678
263,43,Female,PhD,Divorced,88309,724,7848,Auto,Self-employed,10,Excellent,0.253430491,103243,0,2,Low,22380.19323,0.076014839
264,51,Non-binary,High School,Divorced,62262,606,6667,Personal,Unemployed,4,Good,0.545189542,268305,1,1,Low,33944.59126,0.024848586
265,60,Female,High School,Widowed,35070,642,0,Personal,Self-employed,6,Good,0.561000552,294768,2,2,Medium,19674.28936,0
266,35,Female,PhD,Single,39629,622,9537,Home,Unemployed,2,Fair,0.524358189,48636,4,0,Low,20779.79067,0.196089317
267,69,Non-binary,Bachelor's,Single,98672,792,5228,Home,Self-employed,1,Good,0.484613572,0,0,1,Low,47817.79038,#DIV/0!
268,59,Male,High School,Divorced,83094,0,0,Home,Unemployed,6,Excellent,0.185278819,268737,2,2,Low,15395.55819,0
269,42,Female,High School,Widowed,35203,726,34541,Auto,Unemployed,5,Poor,0.556476416,252977,0,1,Medium,19589.63927,0.136538104
270,29,Male,Master's,Single,67940,618,31030,Home,Unemployed,12,Poor,0.383985345,0,2,0,Low,26087.96434,#DIV/0!
271,38,Male,PhD,Divorced,0,697,5209,Personal,Employed,15,Poor,0.446923387,0,1,1,Low,0,#DIV/0!
272,66,Female,High School,Single,61291,639,7908,Personal,Unemployed,12,Poor,0.168999693,33810,3,2,Low,10358.16018,0.233895297
273,27,Female,Bachelor's,Widowed,42327,655,0,Business,Employed,0,Excellent,0.437615532,90257,0,0,Medium,18522.95262,0
274,43,Male,PhD,Married,100562,785,0,Home,Self-employed,14,Poor,0.193412716,155884,2,0,Low,19449.96955,0
275,46,Female,Master's,Married,34284,775,26340,Personal,Self-employed,14,Fair,0.400353991,64156,0,2,Medium,13725.73623,0.410561756
276,33,Male,Master's,Married,115066,799,31359,Home,Self-employed,5,Excellent,0.228569153,142354,4,1,Low,26300.53816,0.220288857
277,43,Male,PhD,Divorced,26441,0,49939,Home,Unemployed,1,Excellent,0.415477428,169702,0,2,Low,10985.63867,0.29427467
278,28,Non-binary,Bachelor's,Divorced,98311,689,34763,Business,Employed,8,Excellent,0.388665461,216062,3,2,Low,38210.09014,0.160893632
279,67,Male,Bachelor's,Widowed,63148,660,16704,Auto,Self-employed,0,Fair,0.334344621,40643,4,2,Low,21113.19413,0.410993283
280,27,Non-binary,PhD,Married,114436,775,39216,Business,Employed,7,Excellent,0.102012992,158498,2,1,Low,11673.95875,0.24742268
281,28,Male,Bachelor's,Single,94693,718,20928,Business,Unemployed,5,Fair,0.323849811,257028,4,2,Low,30666.31015,0.081423036
282,68,Non-binary,High School,Widowed,117284,716,44218,Business,Self-employed,19,Excellent,0.307246407,0,0,0,High,36035.0876,#DIV/0!
283,48,Non-binary,High School,Married,0,694,9370,Personal,Employed,8,Poor,0.35645066,0,2,0,Medium,0,#DIV/0!
284,20,Female,PhD,Married,102245,686,33967,Business,Unemployed,4,Fair,0.192680772,116854,2,2,Medium,19700.64553,0.290678967
285,27,Male,High School,Single,88173,746,14800,Personal,Self-employed,8,Fair,0.538712246,289092,1,1,Low,47499.87487,0.051194775
286,34,Non-binary,High School,Married,70807,745,39572,Business,Employed,18,Good,0.433975274,130451,4,0,Low,30728.48723,0.303347617
287,66,Non-binary,Bachelor's,Single,22944,668,44767,Auto,Employed,7,Excellent,0.448401898,31159,0,2,Medium,10288.13315,1.436727751
288,53,Male,PhD,Married,29475,725,0,Home,Employed,6,Poor,0.112003281,189327,0,0,Low,3301.296707,0
289,51,Male,Bachelor's,Widowed,102141,636,0,Business,Unemployed,5,Good,0.493768432,161711,2,0,Medium,50434.00141,0
290,38,Female,High School,Divorced,99314,656,17158,Personal,Self-employed,8,Excellent,0.123889568,162247,2,1,Low,12303.96856,0.105752341
291,48,Male,Bachelor's,Single,25465,671,36672,Auto,Self-employed,8,Fair,0.255003057,237546,1,1,Medium,6493.652847,0.15437852
292,40,Female,High School,Widowed,104766,688,35808,Business,Employed,15,Poor,0.320768316,198067,4,1,High,33605.61339,0.180787309
293,66,Non-binary,High School,Widowed,94099,0,41008,Business,Employed,15,Poor,0.224805287,137990,2,1,Medium,21153.9527,0.297180955
294,25,Non-binary,Bachelor's,Married,95630,0,47368,Personal,Unemployed,17,Fair,0.466649869,187156,1,1,High,44625.72697,0.253093676
295,52,Male,Bachelor's,Widowed,89806,0,28542,Personal,Self-employed,8,Good,0.281239008,121092,2,0,Low,25256.95035,0.235705084
296,69,Female,Master's,Divorced,118995,787,14398,Auto,Employed,15,Good,0.488273727,148047,3,1,Medium,58102.13214,0.097252899
297,31,Non-binary,High School,Widowed,63322,773,8074,Business,Employed,5,Fair,0.381467098,267802,1,0,High,24155.25958,0.03014914
298,58,Non-binary,High School,Divorced,100845,606,9288,Auto,Self-employed,19,Poor,0.107825326,0,4,2,Medium,10873.645,#DIV/0!
299,43,Female,Master's,Single,34821,775,22889,Personal,Unemployed,18,Good,0.11872158,278194,3,2,High,4134.004137,0.082277116
300,51,Female,PhD,Divorced,23477,612,0,Auto,Unemployed,8,Fair,0.293599287,0,0,0,Medium,6892.830461,#DIV/0!
301,19,Male,Master's,Divorced,33054,0,0,Business,Unemployed,3,Fair,0.51107983,204538,0,2,Medium,16893.2327,0
302,66,Non-binary,Master's,Divorced,0,687,5387,Business,Self-employed,13,Fair,0.139044029,0,1,1,Low,0,#DIV/0!
303,18,Non-binary,High School,Widowed,99671,669,30460,Personal,Unemployed,18,Poor,0.433812231,25531,1,1,Medium,43238.49888,1.193059418
304,56,Male,High School,Widowed,73953,710,42364,Home,Self-employed,1,Good,0.555770849,152625,2,2,Medium,41100.9216,0.277569206
305,18,Non-binary,Master's,Widowed,71500,734,44400,Personal,Self-employed,14,Excellent,0.248104199,127985,0,0,Low,17739.45023,0.346915654
306,53,Female,PhD,Divorced,88669,720,17468,Home,Self-employed,6,Excellent,0.575977216,199129,4,1,Low,51071.32377,0.087722029
307,39,Non-binary,High School,Widowed,98886,695,30101,Auto,Employed,17,Excellent,0.441903682,200996,0,2,Low,43698.0875,0.149759199
308,33,Non-binary,Bachelor's,Single,46953,627,23284,Business,Self-employed,7,Good,0.233152718,192563,0,1,Medium,10947.21957,0.120916272
309,40,Male,Master's,Widowed,0,627,0,Personal,Self-employed,14,Good,0.483204835,24340,0,1,Medium,0,0
310,41,Female,High School,Married,89852,676,27422,Home,Self-employed,9,Excellent,0.486273411,205004,4,0,Low,43692.63853,0.133763244
311,62,Male,PhD,Divorced,87384,606,7297,Business,Self-employed,4,Good,0.450293387,232491,0,0,Low,39348.43733,0.031386161
312,32,Female,Bachelor's,Married,78360,608,47644,Home,Unemployed,1,Fair,0.112276192,271432,4,0,Low,8797.962405,0.175528309
313,24,Male,High School,Single,57488,777,26533,Personal,Employed,2,Fair,0.408146803,0,0,0,Medium,23463.54341,#DIV/0!
314,58,Non-binary,PhD,Widowed,64153,658,12202,Home,Employed,12,Fair,0.179217424,186472,0,2,Low,11497.3354,0.065436098
315,30,Non-binary,Master's,Married,55059,756,7413,Personal,Employed,5,Good,0.494801779,29295,0,2,Low,27243.29115,0.253046595
316,59,Female,Master's,Married,77564,612,12357,Business,Employed,1,Good,0.453394498,111458,2,1,Medium,35167.09084,0.110866874
317,69,Male,Master's,Widowed,0,771,8974,Business,Employed,1,Good,0.188338371,0,2,1,Low,0,#DIV/0!
318,43,Female,Master's,Married,104156,0,30993,Auto,Unemployed,17,Fair,0.491105474,181828,4,1,Low,51151.58175,0.170452296
319,54,Female,Master's,Divorced,0,642,22439,Home,Employed,12,Good,0.450881946,136141,2,2,Low,0,0.164821766
320,67,Male,PhD,Single,0,672,20203,Auto,Employed,1,Poor,0.294590006,182768,0,1,Low,0,0.110539044
321,66,Male,Master's,Divorced,64764,600,25486,Auto,Employed,17,Good,0.454795899,79556,1,0,Medium,29454.4016,0.320352959
322,32,Female,High School,Widowed,118580,636,13116,Home,Self-employed,7,Fair,0.120713199,267284,0,1,Low,14314.17114,0.0490714
323,20,Female,High School,Married,41961,612,30866,Auto,Employed,11,Excellent,0.300160555,294593,2,1,Low,12595.03705,0.104775063
324,35,Female,Master's,Divorced,84766,622,20645,Business,Unemployed,6,Fair,0.507552882,77868,1,1,Medium,43023.2276,0.265128166
325,47,Female,Bachelor's,Married,100664,725,12939,Personal,Unemployed,2,Good,0.143515494,258171,1,1,Low,14446.84369,0.050117945
326,36,Non-binary,Master's,Divorced,44448,631,30975,Auto,Self-employed,18,Good,0.194279933,130657,3,1,High,8635.354462,0.23707111
327,61,Male,PhD,Widowed,26518,759,21161,Personal,Employed,18,Poor,0.323939058,135490,0,0,Low,8590.21594,0.156181268
328,65,Non-binary,PhD,Single,0,645,0,Business,Unemployed,14,Poor,0.569969758,118975,4,1,Medium,0,0
329,68,Female,High School,Single,113923,601,44653,Auto,Employed,1,Good,0.270090609,263788,2,2,High,30769.53245,0.169276085
330,22,Male,PhD,Divorced,107732,750,39235,Business,Unemployed,19,Excellent,0.295658091,62184,0,0,Medium,31851.83746,0.630950084
331,59,Female,Bachelor's,Divorced,117869,745,0,Business,Employed,8,Fair,0.550514099,0,0,1,Low,64888.54634,#DIV/0!
332,47,Male,Bachelor's,Married,36967,783,36845,Auto,Unemployed,11,Fair,0.434924574,0,0,1,Medium,16077.85673,#DIV/0!
333,29,Female,Bachelor's,Married,58785,644,19414,Home,Employed,3,Poor,0.210365536,71979,1,1,Low,12366.33803,0.269717557
334,28,Male,Bachelor's,Single,83969,671,44332,Business,Employed,16,Fair,0.45700939,88597,2,2,Low,38374.62147,0.500378117
335,66,Non-binary,PhD,Divorced,111109,664,16734,Auto,Unemployed,0,Fair,0.201180173,246188,2,2,High,22352.92784,0.067972444
336,49,Non-binary,PhD,Married,24507,676,0,Auto,Self-employed,5,Good,0.561908292,131303,1,2,Low,13770.68651,0
337,36,Female,PhD,Widowed,52548,766,8458,Auto,Employed,11,Fair,0.240513252,62171,3,1,Low,12638.49037,0.136044136
338,40,Non-binary,Bachelor's,Widowed,48287,610,25909,Home,Unemployed,10,Excellent,0.226010987,119245,0,2,Low,10913.39253,0.217275357
339,45,Female,High School,Divorced,0,798,43226,Business,Unemployed,4,Excellent,0.506575896,251522,2,0,Low,0,0.17185773
340,64,Male,PhD,Married,93471,784,23013,Auto,Employed,8,Good,0.211859021,171215,0,1,Low,19802.67455,0.134409952
341,56,Non-binary,High School,Divorced,36600,724,26718,Business,Unemployed,17,Excellent,0.179215904,34116,4,0,Low,6559.302086,0.7831516
342,37,Female,Master's,Widowed,117778,0,27540,Home,Unemployed,14,Poor,0.478087887,254284,1,0,Medium,56308.23516,0.108304101
343,55,Male,Bachelor's,Widowed,91114,0,0,Auto,Self-employed,12,Poor,0.280709107,235918,1,2,High,25576.52958,0
344,58,Male,Bachelor's,Widowed,24383,697,40312,Business,Employed,15,Fair,0.59818354,0,1,2,Low,14585.50926,#DIV/0!
345,46,Male,PhD,Married,37986,741,5217,Personal,Unemployed,11,Excellent,0.24326904,24766,2,2,Medium,9240.817753,0.2106517
346,66,Male,PhD,Married,100520,722,23612,Business,Self-employed,12,Good,0.311233278,188023,0,2,Low,31285.1691,0.125580381
347,27,Female,Bachelor's,Single,55423,785,10956,Personal,Employed,7,Fair,0.3365854,73141,1,1,Medium,18654.57262,0.149792866
348,68,Non-binary,High School,Widowed,107151,754,39626,Business,Employed,13,Fair,0.302066201,147103,2,2,Low,32366.6955,0.269375879
349,54,Male,High School,Married,23794,754,42272,Personal,Unemployed,5,Good,0.534887509,273159,3,2,High,12727.11339,0.15475236
350,25,Male,Bachelor's,Single,107852,729,31976,Auto,Unemployed,13,Excellent,0.269008414,35531,0,2,Medium,29013.09547,0.899946526
351,21,Female,Master's,Married,38047,752,40762,Home,Unemployed,4,Poor,0.34395259,233376,2,0,Low,13086.36419,0.174662347
352,67,Female,High School,Single,0,679,5317,Auto,Unemployed,12,Poor,0.35200248,202102,4,0,Medium,0,0.026308498
353,50,Female,Bachelor's,Divorced,43324,725,16412,Business,Self-employed,0,Fair,0.305512596,201283,2,1,Low,13236.02771,0.081536941
354,44,Non-binary,PhD,Widowed,0,794,36521,Personal,Self-employed,2,Fair,0.418625725,122318,2,0,Low,0,0.298574208
355,22,Female,PhD,Divorced,64649,0,38312,Personal,Self-employed,0,Good,0.459164232,114375,0,2,Medium,29684.50843,0.334968306
356,39,Male,High School,Single,20530,0,26736,Auto,Unemployed,11,Good,0.240660934,137469,2,1,Medium,4940.768975,0.194487484
357,63,Male,Bachelor's,Divorced,117980,750,34913,Auto,Employed,14,Fair,0.31971399,79180,4,0,Medium,37719.85654,0.440932054
358,19,Male,PhD,Married,105783,649,34842,Home,Unemployed,14,Excellent,0.17893033,169091,3,0,High,18927.7871,0.206054728
359,54,Non-binary,PhD,Widowed,108291,708,0,Personal,Self-employed,2,Good,0.269836565,155916,0,2,Medium,29220.87146,0
360,66,Male,Bachelor's,Divorced,79893,641,8341,Personal,Employed,5,Excellent,0.18669614,213287,4,0,Medium,14915.71471,0.039106931
361,66,Non-binary,Bachelor's,Divorced,21299,621,14131,Personal,Self-employed,17,Good,0.495208685,272640,2,0,Low,10547.44978,0.051830252
362,45,Non-binary,Master's,Divorced,37829,618,29082,Personal,Employed,1,Good,0.156127674,44527,4,2,Low,5906.15378,0.653131808
363,20,Male,PhD,Single,0,643,47450,Auto,Employed,1,Excellent,0.557894575,121853,0,0,Low,0,0.389403626
364,65,Male,Bachelor's,Divorced,82713,658,15995,Home,Employed,2,Excellent,0.333555884,77072,1,2,Low,27589.40783,0.207533216
365,59,Male,High School,Divorced,37373,743,12455,Home,Employed,9,Poor,0.303733068,166261,1,1,Low,11351.41595,0.074912337
366,51,Male,Master's,Widowed,53921,787,36488,Personal,Unemployed,3,Good,0.551111406,0,3,1,Medium,29716.47812,#DIV/0!
367,48,Non-binary,High School,Married,0,647,49953,Home,Self-employed,15,Excellent,0.17412671,147097,3,2,Medium,0,0.339592242
368,47,Male,High School,Divorced,52577,625,33975,Home,Employed,7,Poor,0.257840383,190682,2,0,Low,13556.47382,0.178176231
369,38,Non-binary,Master's,Single,52903,736,37009,Personal,Unemployed,19,Good,0.472939031,291166,0,0,Medium,25019.89356,0.127106187
